ts,open,high,low,close,volume
1767354600000,89506.8,89521.7,89468.0,89515.5,64.47
1767354900000,89515.5,89544.0,89453.6,89468.5,76.969
1767355200000,89468.5,89504.3,89372.4,89411.7,111.4
1767355500000,89411.7,89420.5,89342.9,89349.2,129.714
1767355800000,89349.2,89448.0,89349.2,89440.7,58.0
1767356100000,89440.7,89553.9,89440.7,89545.7,183.78
1767356400000,89545.7,89577.8,89401.1,89467.9,151.873
1767356700000,89467.9,89499.0,89420.0,89427.1,45.923
1767357000000,89427.1,89486.1,89384.0,89450.2,135.07
1767357300000,89450.2,89503.5,89395.1,89470.9,119.009
1767357600000,89470.9,89494.3,89443.0,89480.0,36.484
1767357900000,89480.0,89522.1,89448.2,89480.6,52.399
1767358200000,89480.6,89480.6,89416.4,89426.9,46.004
1767358500000,89426.9,89435.2,89358.9,89359.0,113.275
1767358800000,89359.0,89389.0,89336.6,89377.5,96.129
1767359100000,89377.5,89482.5,89355.0,89419.0,151.412
1767359400000,89419.0,89455.7,89401.4,89420.0,53.144
1767359700000,89420.0,89591.0,89420.0,89591.0,355.165
1767360000000,89591.0,89710.7,89485.5,89510.9,371.958
1767360300000,89510.9,89562.7,89510.9,89517.8,59.577
1767360600000,89517.8,89538.9,89377.3,89421.0,185.76
1767360900000,89421.0,89421.1,89362.5,89376.2,83.27
1767361200000,89376.2,89462.6,89376.1,89407.1,81.285
1767361500000,89407.1,89486.3,89382.3,89462.6,58.526
1767361800000,89462.6,89473.6,89436.2,89463.9,46.859
1767362100000,89463.9,89464.0,89250.1,89306.6,699.18
1767362400000,89306.6,89351.0,89290.0,89325.5,216.694
1767362700000,89325.5,89325.5,89240.6,89258.9,281.589
1767363000000,89258.9,89259.0,89061.5,89091.0,539.237
1767363300000,89091.0,89123.6,88663.5,88780.4,1548.784
1767363600000,88780.4,88824.7,88660.0,88772.5,772.738
1767363900000,88772.5,88928.6,88759.3,88845.3,492.346
1767364200000,88845.3,88935.6,88413.6,88576.9,1284.676
